"id","sector","token_name"
"11186","Ethereum","Cruisebit"
"11187","Token","BOLT"
"11188","Business Service","BOLT"
"11189","Ethereum","BOLT"
"11190","Token","Big Bang Game Coin"
"11191","Gaming","Big Bang Game Coin"
"11192","Ethereum","Big Bang Game Coin"
"11193","Token","Alphabit"
"11194","Inactive","Alphabit"
"11195","Abandoned","Alphabit"
"11196","Ethereum","Alphabit"
"11197","Token","Spectre.ai Dividend Token"
"11198","Ethereum","Spectre.ai Dividend Token"
"11199","Token","Bitcoinus"
"11200","eCommerce","Bitcoinus"
"11201","Ethereum","Bitcoinus"
"11202","Token","Airline & Life Networking Token"
"11203","Inactive","Airline & Life Networking Token"
"11204","Ethereum","Airline & Life Networking Token"
"11205","Token","Maincoin"
"11206","Business Service","Maincoin"
"11207","Ethereum","Maincoin"
"11208","Token","HYPNOXYS"
"11209","Inactive","HYPNOXYS"
"11210","Communication","HYPNOXYS"
"11211","Ethereum","HYPNOXYS"
"11212","Token","VLUX"
"11213","Energy","VLUX"
"11214","Ethereum","VLUX"
"11215","Token","OneLedger"
"11216","Business Service","OneLedger"
"11217","Ethereum","OneLedger"
"11218","Token","V-ID"
"11219","Inactive","V-ID"
"11220","Identity","V-ID"
"11221","Ethereum","V-ID"
"11222","Token","Enigma"
"11223","Smart Contracts","Enigma"
"11224","Marketplace","Enigma"
"11225","Ethereum","Enigma"
"11226","Token","Rakon"
"11227","Ethereum","Rakon"
"11228","Token","Halo Platform"
"11229","Ethereum","Halo Platform"
"11230","Token","Kryptoin"
"11231","Ethereum","Kryptoin"
"11232","Token","GIF"
"11233","Advertising","GIF"
"11234","Ethereum","GIF"
"11235","Token","GIFcoin"
"11236","Gambling","GIFcoin"
"11237","Ethereum","GIFcoin"
"11238","Token","Caspian"
"11239","Ethereum","Caspian"
"11240","Token","Zuflo"
"11241","AI","Zuflo"
"11242","Ethereum","Zuflo"
"11243","Token","Coinstocks"
"11244","Ethereum","Coinstocks"
"11245","Transportation","Carlive Chain"
"11246","Token","Carlive Chain"
"11247","Inactive","Carlive Chain"
"11248","Ethereum","Carlive Chain"
"11249","Token","SuperEdge"
"11250","Computing","SuperEdge"
"11251","Ethereum","SuperEdge"
"11252","Token","Spectrum"
"11253","eCommerce","Spectrum"
"11254","Ethereum","Spectrum"
"11255","Token","Sharpe Platform Token"
"11256","Inactive","Sharpe Platform Token"
"11257","Ethereum","Sharpe Platform Token"
"11258","Token","CYBR Token"
"11259","Inactive","CYBR Token"
"11260","Ethereum","CYBR Token"
"11261","Token","Bitcoin & Company Network"
"11262","Education","Bitcoin & Company Network"
"11263","Business Service","Bitcoin & Company Network"
"11264","Ethereum","Bitcoin & Company Network"
"11265","Travel","Tripio"
"11266","Token","Tripio"
"11267","Ethereum","Tripio"
"11268","Token","Rentledger"
"11269","Inactive","Rentledger"
"11270","Business Service","Rentledger"
"11271","Ethereum","Rentledger"
"11272","Token","CWV Chain"
"11273","Gaming","CWV Chain"
"11274","Ethereum","CWV Chain"
"11275","Token","DABANKING"
"11276","Entertainment","DABANKING"
"11277","Ethereum","DABANKING"
"11278","Token","Soarcoin"
"11279","Ethereum","Soarcoin"
"11280","Token","Plus-Coin"
"11281","Ethereum","Plus-Coin"
"11282","Token","Facecoin"
"11283","Social","Facecoin"
"11284","Ethereum","Facecoin"
"11285","Token","Bounty0x"
"11286","Marketplace","Bounty0x"
"11287","Ethereum","Bounty0x"
"11288","Token","Purpose"
"11289","Inactive","Purpose"
"11290","Ethereum","Purpose"
"11291","Token","JoyToken"
"11292","Gambling","JoyToken"
"11293","Ethereum","JoyToken"
"11294","Token","Wisepass"
"11295","Business Service","Wisepass"
"11296","Ethereum","Wisepass"
"11297","Token","Pluton"
"11298","Ethereum","Pluton"
"11299","Token","OTCBTC Token"
"11300","Exchange","OTCBTC Token"
"11301","Ethereum","OTCBTC Token"
"11302","Token","Origo"
"11303","Privacy","Origo"
"11304","Ethereum","Origo"
"11305","Token","BTCMoon"
"11306","Ethereum","BTCMoon"
"11307","Token","Useless Ethereum Token"
"11308","Inactive","Useless Ethereum Token"
"11309","Ethereum","Useless Ethereum Token"
"11310","Token","Bitnation"
"11311","Inactive","Bitnation"
"11312","Ethereum","Bitnation"
"11313","Token","Knekted"
"11314","Media","Knekted"
"11315","Ethereum","Knekted"
"11316","Token","Envion"
"11317","Inactive","Envion"
"11318","Ethereum","Envion"
"11319","Token","Maverick Chain"
"11320","Ethereum","Maverick Chain"
"11321","Token","Tolar"
"11322","Masternode","Tolar"
"11323","Computing","Tolar"
"11324","Ethereum","Tolar"
"11325","Travel","Crowdvilla Ownership"
"11326","Token","Crowdvilla Ownership"
"11327","Ethereum","Crowdvilla Ownership"
"11328","Token","GraphGrail AI"
"11329","Marketplace","GraphGrail AI"
"11330","AI","GraphGrail AI"
"11331","Sponsored","GraphGrail AI"
"11332","Ethereum","GraphGrail AI"
"11333","Token","Fatcoin"
"11334","Inactive","Fatcoin"
"11335","Exchange","Fatcoin"
"11336","Ethereum","Fatcoin"
"11337","Token","BnkToTheFuture"
"11338","Ethereum","BnkToTheFuture"
"11339","Token","Coinseed"
"11340","Ethereum","Coinseed"
"11341","Token","EXCHAIN"
"11342","Advertising","EXCHAIN"
"11343","Ethereum","EXCHAIN"
"11344","Token","VNT Chain"
"11345","Business Service","VNT Chain"
"11346","Ethereum","VNT Chain"
"11347","Token","Blocktix"
"11348","Ethereum","Blocktix"
"11349","Token","Tracto"
"11350","Inactive","Tracto"
"11351","Ethereum","Tracto"
"11352","Token","ENTRY"
"11353","Ethereum","ENTRY"
"11354","Token","Clipper Coin"
"11355","Inactive","Clipper Coin"
"11356","Ethereum","Clipper Coin"
"11357","Token","Shping"
"11358","Business Service","Shping"
"11359","Ethereum","Shping"
"11360","Token","Sancoj"
"11361","Ethereum","Sancoj"
"11362","Token","GoldFund"
"11363","Ethereum","GoldFund"
"11364","Token","LCX"
"11365","Exchange","LCX"
"11366","Ethereum","LCX"
"11367","Token","Simple Token"
"11368","Inactive","Simple Token"
"11369","Ethereum","Simple Token"
"11370","Token","Moozicore"
"11371","Inactive","Moozicore"
"11372","Entertainment","Moozicore"
"11373","Ethereum","Moozicore"
"11374","Token","Votem"
"11375","Business Service","Votem"
"11376","Ethereum","Votem"
"11377","Token","Curaizon"
"11378","Healthcare","Curaizon"
"11379","Ethereum","Curaizon"
"11380","Token","LiquidApps"
"11381","EOS","LiquidApps"
"11382","Token","UnlimitedIP"
"11383","Entertainment","UnlimitedIP"
"11384","EOS","UnlimitedIP"
"11385","Token","Emanate"
"11386","Entertainment","Emanate"
"11387","EOS","Emanate"
"11388","Token","Telos"
"11389","dPoS","Telos"
"11390","EOS","Telos"
"11391","Token","Joule"
"11392","Marketplace","Joule"
"11393","Inactive","Joule"
"11394","EOS","Joule"
"11395","Token","MEET.ONE"
"11396","EOS","MEET.ONE"
"11397","Token","KARMA"
"11398","EOS","KARMA"
"11399","Token","eosBLACK"
"11400","EOS","eosBLACK"
"11401","Token","PUBLYTO Token"
"11402","Media","PUBLYTO Token"
"11403","Advertising","PUBLYTO Token"
"11404","EOS","PUBLYTO Token"
"11405","Token","Sense"
"11406","Social","Sense"
"11407","Inactive","Sense"
"11408","EOS","Sense"
"11409","Token","InvestDigital"
"11410","EOS","InvestDigital"
"11411","Token","Dragon Option"
"11412","Gaming","Dragon Option"
"11413","Gambling","Dragon Option"
"11414","EOS","Dragon Option"
"11415","Token","Insights Network"
"11416","EOS","Insights Network"
"11417","Token","Uncloak"
"11418","Privacy","Uncloak"
"11419","Business Service","Uncloak"
"11420","AI","Uncloak"
"11421","EOS","Uncloak"
"11422","Token","MyCryptoBank"
"11423","Debit Card","MyCryptoBank"
"11424","EOS","MyCryptoBank"
"11425","Token","PUBLISH"
"11426","Media","PUBLISH"
"11427","EOS","PUBLISH"
"11428","Token","HorusPay"
"11429","EOS","HorusPay"
"11430","Token","pEOS"
"11431","Privacy","pEOS"
"11432","EOS","pEOS"
"11433","Token","Asian-African Capital Chain"
"11434","EOS","Asian-African Capital Chain"
"11435","Token","Pepe Cash"
"11436","Meme","Pepe Cash"
"11437","Inactive","Pepe Cash"
"11438","Counterparty","Pepe Cash"
"11439","Token","NVO"
"11440","Inactive","NVO"
"11441","Exchange","NVO"
"11442","Counterparty","NVO"
"11443","Token","FoldingCoin"
"11444","Inactive","FoldingCoin"
"11445","Counterparty","FoldingCoin"
"11446","Token","LTBcoin"
"11447","Inactive","LTBcoin"
"11448","Counterparty","LTBcoin"
"11449","Token","Rustbits"
"11450","Inactive","Rustbits"
"11451","Gaming","Rustbits"
"11452","Counterparty","Rustbits"
"11453","Token","TileCoin"
"11454","Inactive","TileCoin"
"11455","Counterparty","TileCoin"
"11456","Token","Triggers"
"11457","Inactive","Triggers"
"11458","Counterparty","Triggers"
"11459","Token","Databits"
"11460","Inactive","Databits"
"11461","Gaming","Databits"
"11462","Counterparty","Databits"
"11463","Token","Bitcrystals"
"11464","Inactive","Bitcrystals"
"11465","Gaming","Bitcrystals"
"11466","Counterparty","Bitcrystals"
"11467","Token","Storjcoin X"
"11468","Inactive","Storjcoin X"
"11469","Counterparty","Storjcoin X"
"11470","Token","Casino"
"11471","Inactive","Casino"
"11472","Gambling","Casino"
"11473","Burst","Casino"
"11474","Token","Qibuck Asset"
"11475","Inactive","Qibuck Asset"
"11476","Burst","Qibuck Asset"
"11477","Token","MTMGaming"
"11478","Gambling","MTMGaming"
"11479","Burst","MTMGaming"
"11480","Token","Lex4All"
"11481","Burst","Lex4All"
"11482","Token","BurstOcean"
"11483","Inactive","BurstOcean"
"11484","Burst","BurstOcean"
"11485","Token","CCMiner"
"11486","Inactive","CCMiner"
"11487","Burst","CCMiner"
"11488","Token","SnakeEyes"
"11489","Inactive","SnakeEyes"
"11490","Gambling","SnakeEyes"
"11491","Burst","SnakeEyes"
"11492","Token","Bit20"
"11493","BitShares","Bit20"
"11494","Token","bitEUR"
"11495","Stablecoin","bitEUR"
"11496","Inactive","bitEUR"
"11497","BitShares","bitEUR"
"11498","Token","CVCoin"
"11499","Inactive","CVCoin"
"11500","BitShares","CVCoin"
"11501","Token","Bitland"
"11502","Inactive","Bitland"
"11503","BitShares","Bitland"
"11504","Token","bitUSD"
"11505","Stablecoin","bitUSD"
"11506","Inactive","bitUSD"
"11507","BitShares","bitUSD"
"11508","Token","ZenGold"
"11509","BitShares","ZenGold"
"11510","Token","ICO OpenLedger"
"11511","Inactive","ICO OpenLedger"
"11512","Crowdfunding","ICO OpenLedger"
"11513","BitShares","ICO OpenLedger"
"11514","Token","BTSR"
"11515","Inactive","BTSR"
"11516","Advertising","BTSR"
"11517","BitShares","BTSR"
"11518","Token","FUNCoin"
"11519","Gambling","FUNCoin"
"11520","BitShares","FUNCoin"
"11521","Token","Deex"
"11522","Exchange","Deex"
"11523","BitShares","Deex"
"11524","Token","BlockPay"
"11525","Inactive","BlockPay"
"11526","BitShares","BlockPay"
"11527","Token","Karma"
"11528","BitShares","Karma"
"11529","Token","Sovereign Hero"
"11530","Inactive","Sovereign Hero"
"11531","BitShares","Sovereign Hero"
"11532","Token","Smoke"
"11533","Inactive","Smoke"
"11534","Cannabis","Smoke"
"11535","BitShares","Smoke"
"11536","Token","OBITS"
"11537","Inactive","OBITS"
"11538","Exchange","OBITS"
"11539","BitShares","OBITS"
"11540","Token","KexCoin"
"11541","Inactive","KexCoin"
"11542","Crowdfunding","KexCoin"
"11543","BitShares","KexCoin"
"11544","Token","bitBTC"
"11545","Inactive","bitBTC"
"11546","BitShares","bitBTC"
"11547","Token","Zephyr"
"11548","Inactive","Zephyr"
"11549","BitShares","Zephyr"
"11550","Token","bitCNY"
"11551","Stablecoin","bitCNY"
"11552","BitShares","bitCNY"
"11553","Token","bitSilver"
"11554","Inactive","bitSilver"
"11555","BitShares","bitSilver"
"11556","Token","bitGold"
"11557","Inactive","bitGold"
"11558","BitShares","bitGold"
"11559","Token","ShareToken"
"11560","Marketplace","ShareToken"
"11561","Business Service","ShareToken"
"11562","Binance Chain","ShareToken"
"11563","Token","Cubiex"
"11564","Social","Cubiex"
"11565","Gaming","Cubiex"
"11566","Entertainment","Cubiex"
"11567","Binance Chain","Cubiex"
"11568","Token","Ormeus Ecosystem"
"11569","Business Service","Ormeus Ecosystem"
"11570","Binance Chain","Ormeus Ecosystem"
"11571","Token","ElrondERD"
"11572","Interoperability","ElrondERD"
"11573","Business Service","ElrondERD"
"11574","Binance Chain","ElrondERD"
"11575","Token","CryptoBonusMiles"
"11576","Business Service","CryptoBonusMiles"
"11577","Binance Chain","CryptoBonusMiles"
"11578","Token","Honest"
"11579","Binance Chain","Honest"
"11580","Token","Agora"
"11581","Binance Chain","Agora"
"11582","Token","Bitcoin BEP2"
"11583","Exchange","Bitcoin BEP2"
"11584","Binance Chain","Bitcoin BEP2"
"11585","Token","BAWnetwork"
"11586","Inactive","BAWnetwork"
"11587","Computing","BAWnetwork"
"11588","Binance Chain","BAWnetwork"
"11589","Token","TROY"
"11590","Binance Chain","TROY"
"11591","Token","Vexanium"
"11592","Ardor","Vexanium"
"11593","PoS","C2C System"
"11594","Coin","C2C System"
"11595","Ardor","C2C System"
"11596","Token","Metronome"
"11597","Interoperability","Metronome"
"11598","Governance","Metronome"
"11599","Ethereum","Metronome"
"11600","Token","AAX Token"
"11601","Exchange","AAX Token"
"11602","Ethereum","AAX Token"
"11603","Token","Cartesi"
"11604","Computing","Cartesi"
"11605","Business Service","Cartesi"
"11606","Ethereum","Cartesi"
"11607","Smart Contracts","DAOBet"
"11608","Gaming","DAOBet"
"11609","Coin","DAOBet"
"11610","Token","Freight Trust & Clearing Network"
"11611","Business Service","Freight Trust & Clearing Network"
"11612","Ethereum","Freight Trust & Clearing Network"
"11613","Token","Sudan Gold Coin"
"11614","Marketplace","Sudan Gold Coin"
"11615","Ethereum","Sudan Gold Coin"
"11616","Token","Jade Currency"
"11617","Marketplace","Jade Currency"
"11618","Ethereum","Jade Currency"
"11619","dPoS","Affil Coin"
"11620","Coin","Affil Coin"
"11621","Business Service","Affil Coin"
"11622","PoW","Trexcoin"
"11623","PoS","Trexcoin"
"11624","Coin","Trexcoin"
"11625","PoS","BLOCKIDCOIN"
"11626","Masternode","BLOCKIDCOIN"
"11627","Identity","BLOCKIDCOIN"
"11628","Coin","BLOCKIDCOIN"
"11629","Token","Coin Controller Cash"
"11630","Ethereum","Coin Controller Cash"
"11631","Coin","XDAG"
"11632","PoW","Ritocoin"
"11633","Coin","Ritocoin"
"11634","Social","Spice"
"11635","Entertainment","Spice"
"11636","Coin","Spice"
"11637","Business Service","Spice"
"11638","PoS","Sierracoin"
"11639","Masternode","Sierracoin"
"11640","Energy","Sierracoin"
"11641","Coin","Sierracoin"
"11642","PoW","ImageCash"
"11643","Masternode","ImageCash"
"11644","Coin","ImageCash"
"11645","PoW","AllSafe"
"11646","PoS","AllSafe"
"11647","Masternode","AllSafe"
"11648","Coin","AllSafe"
"11649","Token","PlatonCoin"
"11650","Ethereum","PlatonCoin"
"11651","PoW","ALQO"
"11652","PoS","ALQO"
"11653","Masternode","ALQO"
"11654","Coin","ALQO"
"11655","Token","HUSD"
"11656","Stablecoin","HUSD"
"11657","Ethereum","HUSD"
"11658","PoW","Bitcoin SV"
"11659","Coin","Bitcoin SV"
"11660","PoW","Litecoin"
"11661","Coin","Litecoin"
"11662","Token","The Transfer Token"
"11663","Business Service","The Transfer Token"
"11664","Ethereum","The Transfer Token"
"11665","Token","LOA Protocol"
"11666","Ethereum","LOA Protocol"
"11667","Token","Torex"
"11668","Exchange","Torex"
"11669","Ethereum","Torex"
"11670","Token","eToro United States Dollar"
"11671","Stablecoin","eToro United States Dollar"
"11672","Inactive","eToro United States Dollar"
"11673","Exchange","eToro United States Dollar"
"11674","Ethereum","eToro United States Dollar"
"11675","Token","eToro Euro"
"11676","Stablecoin","eToro Euro"
"11677","Inactive","eToro Euro"
"11678","Exchange","eToro Euro"
"11679","Ethereum","eToro Euro"
"11680","Token","eToro Australian Dollar"
"11681","Stablecoin","eToro Australian Dollar"
"11682","Inactive","eToro Australian Dollar"
"11683","Exchange","eToro Australian Dollar"
"11684","Ethereum","eToro Australian Dollar"
"11685","Token","eToro New Zealand Dollar"
"11686","Stablecoin","eToro New Zealand Dollar"
"11687","Inactive","eToro New Zealand Dollar"
"11688","Exchange","eToro New Zealand Dollar"
"11689","Ethereum","eToro New Zealand Dollar"
"11690","Token","Becaz"
"11691","Education","Becaz"
"11692","Ethereum","Becaz"
"11693","Token","Xenon"
"11694","Entertainment","Xenon"
"11695","Ethereum","Xenon"
"11696","Token","ASYAGRO"
"11697","Inactive","ASYAGRO"
"11698","Agriculture","ASYAGRO"
"11699","Ethereum","ASYAGRO"
"11700","Token","Benscoin"
"11701","Inactive","Benscoin"
"11702","Communication","Benscoin"
"11703","Business Service","Benscoin"
"11704","Ethereum","Benscoin"
"11705","Token","SKINCHAIN"
"11706","Business Service","SKINCHAIN"
"11707","Ethereum","SKINCHAIN"
"11708","Token","Sensorium"
"11709","Entertainment","Sensorium"
"11710","Ethereum","Sensorium"
"11711","Communication","AtromG8"
"11712","Coin","AtromG8"
"11713","PoW","Helix"
"11714","Masternode","Helix"
"11715","eCommerce","Helix"
"11716","Coin","Helix"
"11717","Token","EzyStayz"
"11718","Real Estate","EzyStayz"
"11719","Inactive","EzyStayz"
"11720","Ethereum","EzyStayz"
"11721","Smart Contracts","Tezos"
"11722","dPoS","Tezos"
"11723","Coin","Tezos"
"11724","Token","Aragon Court"
"11725","Governance","Aragon Court"
"11726","Ethereum","Aragon Court"
"11727","Token","TNC Coin"
"11728","Gaming","TNC Coin"
"11729","Ethereum","TNC Coin"
"11730","Token","Lux Bio Cell"
"11731","Healthcare","Lux Bio Cell"
"11732","Ethereum","Lux Bio Cell"
"11733","Token","REBIT"
"11734","Business Service","REBIT"
"11735","AI","REBIT"
"11736","Ethereum","REBIT"
"11737","Token","iOWN Token"
"11738","Marketplace","iOWN Token"
"11739","Crowdfunding","iOWN Token"
"11740","Ethereum","iOWN Token"
"11741","Token","Buzzshow"
"11742","Social","Buzzshow"
"11743","Entertainment","Buzzshow"
"11744","Ethereum","Buzzshow"
"11745","Token","VeraOne"
"11746","Marketplace","VeraOne"
"11747","Ethereum","VeraOne"
"11748","Token","NFX Coin"
"11749","Exchange","NFX Coin"
"11750","Ethereum","NFX Coin"
"11751","Token","BeeEx"
"11752","Exchange","BeeEx"
"11753","Ethereum","BeeEx"
"11754","Token","Bitsten Token"
"11755","Exchange","Bitsten Token"
"11756","Ethereum","Bitsten Token"
"11757","Smart Contracts","Wanchain"
"11758","PoS","Wanchain"
"11759","Interoperability","Wanchain"
"11760","Coin","Wanchain"
"11761","Token","Inverse Bitcoin Volatility Token"
"11762","Inactive","Inverse Bitcoin Volatility Token"
"11763","Exchange","Inverse Bitcoin Volatility Token"
"11764","Ethereum","Inverse Bitcoin Volatility Token"
"11765","Token","1Million Token"
"11766","Gambling","1Million Token"
"11767","Advertising","1Million Token"
"11768","Ethereum","1Million Token"
"11769","Inactive","The global index chain"
"11770","Coin","The global index chain"
"11771","Ethereum","The global index chain"
"11772","Token","United Bull Traders"
"11773","Ethereum","United Bull Traders"
